State,County,Ship Date,Mil Equip Quantity,Total Mil Cost
OK,OKLAHOMA,2013-07-11 00:00:00,4,2447.32
OK,OKLAHOMA,2013-07-18 00:00:00,1,41253.0
OK,OKLAHOMA,2013-07-23 00:00:00,2,155044.0
OK,OKLAHOMA,2013-09-10 00:00:00,350,923.0
OK,OKLAHOMA,2013-10-03 00:00:00,3,442.0
OK,OKLAHOMA,2013-10-07 00:00:00,1,60409.0
OK,OKLAHOMA,2013-10-30 00:00:00,16,2320.0
OK,OKLAHOMA,2013-11-12 00:00:00,1,47989.0
OK,OKLAHOMA,2013-11-15 00:00:00,50,5154.98
OK,OKLAHOMA,2013-12-03 00:00:00,1,47989.0
OK,OKLAHOMA,2014-02-13 00:00:00,1,733000.0
OK,OKLAHOMA,2014-02-28 00:00:00,50,2577.49
OK,OKLAHOMA,2014-03-06 00:00:00,1,733000.0
OK,OKLAHOMA,2014-03-11 00:00:00,1,1308.77
OK,OKMULGEE,2010-08-02 00:00:00,6,720.0
OK,OKMULGEE,2010-09-29 00:00:00,1,77522.0
OK,OKMULGEE,2010-12-16 00:00:00,2,240.0
OK,OKMULGEE,2011-03-12 00:00:00,1,25000.0
OK,OKMULGEE,2011-12-12 00:00:00,8,960.0
OK,OKMULGEE,2012-01-07 00:00:00,39,4950.0
OK,OKMULGEE,2012-04-20 00:00:00,8,960.0
OK,OKMULGEE,2012-08-14 00:00:00,2,276.0
OK,OKMULGEE,2012-10-30 00:00:00,1,65070.0
OK,OKMULGEE,2013-02-14 00:00:00,3,1497.0
OK,OKMULGEE,2014-01-29 12:59:59,2,240.0
OK,OSAGE,2010-12-15 00:00:00,1,120.0
OK,OSAGE,2011-04-22 00:00:00,1,120.0
OK,OSAGE,2012-04-13 00:00:00,6,720.0
OK,OTTAWA,2012-03-13 00:00:00,1,25000.0
OK,PAWNEE,2013-12-03 00:00:00,1,41253.0
OK,PAYNE,2013-04-27 00:00:00,1,47989.0
OK,PAYNE,2013-05-05 00:00:00,1,25000.0
OK,PAYNE,2013-10-31 00:00:00,1,1309299.0
OK,PAYNE,2013-12-12 00:00:00,4,15561.0
OK,PITTSBURG,2006-08-15 00:00:00,1,206.0
OK,PITTSBURG,2006-08-29 00:00:00,6,2994.0
OK,PITTSBURG,2011-09-14 00:00:00,3,75000.0
OK,PITTSBURG,2011-11-02 00:00:00,7,1374.0
OK,PITTSBURG,2011-12-07 00:00:00,1,25000.0
OK,PITTSBURG,2012-01-12 00:00:00,1,25000.0
OK,PITTSBURG,2012-04-20 00:00:00,3,414.0
OK,PITTSBURG,2013-10-30 00:00:00,1,1084800.0
OK,PONTOTOC,2010-08-02 00:00:00,7,840.0
OK,PONTOTOC,2011-11-02 00:00:00,16,3296.0
OK,PONTOTOC,2011-11-09 00:00:00,1,25000.0
OK,PONTOTOC,2011-12-19 00:00:00,1,25000.0
OK,PONTOTOC,2012-04-13 00:00:00,3,360.0
OK,PONTOTOC,2012-08-10 00:00:00,1,25000.0
OK,PONTOTOC,2013-04-04 00:00:00,27,13473.0
OK,PONTOTOC,2013-04-18 00:00:00,5,690.0
OK,PONTOTOC,2014-02-13 00:00:00,1,733000.0
OK,PONTOTOC,2014-03-07 00:00:00,1,47989.0
OK,PONTOTOC,2014-03-18 00:00:00,2,111000.0
OK,PONTOTOC,2014-04-03 00:00:00,2,119124.0
OK,POTTAWATOMIE,2010-07-20 00:00:00,5,600.0
OK,POTTAWATOMIE,2011-04-22 00:00:00,20,2580.0
OK,POTTAWATOMIE,2011-09-13 00:00:00,1,25000.0
OK,POTTAWATOMIE,2012-01-11 00:00:00,2,94138.0
OK,POTTAWATOMIE,2013-01-22 00:00:00,15,7485.0
OK,POTTAWATOMIE,2013-05-15 00:00:00,10,1200.0
OK,POTTAWATOMIE,2013-06-04 00:00:00,2,108627.4
OK,POTTAWATOMIE,2013-12-12 00:00:00,2,15561.0
OK,POTTAWATOMIE,2014-02-13 00:00:00,1,733000.0
OK,POTTAWATOMIE,2014-03-13 00:00:00,2,111000.0
OK,POTTAWATOMIE,2014-03-27 00:00:00,1,55500.0
OK,ROGER MILLS,2010-08-03 00:00:00,2,240.0
OK,ROGERS,2012-04-13 00:00:00,12,1440.0
OK,SEMINOLE,2012-01-17 00:00:00,2,94138.0
OK,SEMINOLE,2012-08-14 00:00:00,1,138.0
OK,SEQUOYAH,2011-08-19 00:00:00,3,75000.0
OK,SEQUOYAH,2011-12-21 00:00:00,2,66253.0
OK,STEPHENS,2011-04-25 00:00:00,1,25000.0
OK,STEPHENS,2011-12-16 00:00:00,3,119941.0
OK,STEPHENS,2012-01-23 00:00:00,1,41253.0
OK,STEPHENS,2012-02-09 00:00:00,1,2423.61
OK,STEPHENS,2012-02-10 00:00:00,1,2461.01
OK,STEPHENS,2012-04-20 00:00:00,4,1996.0
OK,STEPHENS,2012-09-19 00:00:00,1,922704.0
OK,STEPHENS,2013-01-23 00:00:00,1,138.0
OK,TEXAS,2012-01-07 00:00:00,18,2268.0
OK,TULSA,2010-08-02 00:00:00,8,1032.0
OK,TULSA,2011-04-16 00:00:00,6,720.0
OK,TULSA,2012-01-20 00:00:00,1,47069.0
OK,TULSA,2012-05-22 00:00:00,4,480.0
OK,TULSA,2013-12-12 00:00:00,3,15561.0
OK,TULSA,2014-02-13 00:00:00,1,733000.0
OK,TULSA,2014-03-06 00:00:00,1,733000.0
OK,WASHINGTON,2014-02-13 00:00:00,1,733000.0
OK,WOODS,2011-10-25 00:00:00,1,25000.0
OK,WOODS,2013-04-18 00:00:00,4,498.0
OK,WOODWARD,2011-12-15 00:00:00,2,50000.0
OK,WOODWARD,2013-04-30 00:00:00,1,25000.0
OK,WOODWARD,2014-03-06 00:00:00,1,733000.0
OR,BAKER,2013-09-10 00:00:00,1,658000.0
OR,CLACKAMAS,2006-11-08 00:00:00,4,552.0
OR,CLACKAMAS,2009-08-24 00:00:00,10,1380.0
OR,CLACKAMAS,2010-10-04 00:00:00,1,65070.0
OR,CLACKAMAS,2012-05-22 00:00:00,31,15469.0
OR,CLACKAMAS,2013-04-15 00:00:00,6,40800.0
OR,CLACKAMAS,2013-09-12 00:00:00,1,658000.0
OR,CLATSOP,2006-11-08 00:00:00,4,1996.0
OR,CLATSOP,2006-11-09 00:00:00,4,1996.0
OR,CLATSOP,2012-05-08 00:00:00,12,4544.0
OR,CLATSOP,2012-05-10 00:00:00,1,47069.0
OR,COLUMBIA,2006-06-12 00:00:00,4,1996.0
OR,COLUMBIA,2006-06-26 00:00:00,2,998.0
OR,COLUMBIA,2006-11-09 00:00:00,6,2633.0
OR,COLUMBIA,2012-04-03 00:00:00,1,25000.0
OR,COLUMBIA,2012-08-14 00:00:00,12,1440.0
OR,COOS,2006-11-08 00:00:00,16,7984.0
OR,COOS,2013-03-21 00:00:00,6,720.0
OR,CURRY,2011-07-19 00:00:00,1,44722.0
OR,CURRY,2011-07-20 00:00:00,1,25000.0
OR,DESCHUTES,2006-06-12 00:00:00,1,138.0
OR,DESCHUTES,2006-06-26 00:00:00,6,2994.0
OR,DESCHUTES,2006-11-08 00:00:00,24,11254.0
OR,DESCHUTES,2007-01-04 00:00:00,3,2160.0
OR,DESCHUTES,2008-04-03 00:00:00,2,276.0
OR,DESCHUTES,2010-07-07 00:00:00,6,2272.0
OR,DESCHUTES,2011-02-28 00:00:00,1,195650.0
OR,DESCHUTES,2013-03-07 00:00:00,1,138.0
OR,DESCHUTES,2014-03-05 14:46:21,1,720.0
OR,DOUGLAS,2006-06-26 00:00:00,22,10978.0
OR,DOUGLAS,2011-04-16 00:00:00,1,120.0
OR,GILLIAM,2008-04-03 00:00:00,1,138.0
OR,GRANT,2006-06-26 00:00:00,1,138.0
OR,JOSEPHINE,2012-03-16 00:00:00,3,89441.0
OR,JOSEPHINE,2013-04-15 00:00:00,40,272000.0
OR,KLAMATH,2006-06-26 00:00:00,29,14471.0
OR,KLAMATH,2007-01-04 00:00:00,3,2160.0
OR,KLAMATH,2011-05-03 00:00:00,1,138.0
OR,KLAMATH,2011-08-08 00:00:00,2,50000.0
OR,KLAMATH,2012-01-30 00:00:00,2,50000.0
OR,KLAMATH,2012-09-05 00:00:00,1,3500.0
OR,KLAMATH,2013-06-26 00:00:00,14,79100.0
OR,KLAMATH,2013-07-30 00:00:00,18,64404.0
OR,LANE,2006-11-08 00:00:00,14,6986.0
OR,LANE,2010-06-26 00:00:00,1,18054.18
OR,LANE,2011-01-19 00:00:00,1,47989.0
OR,LANE,2011-02-28 00:00:00,1,195650.0
OR,LANE,2011-04-14 00:00:00,1,47455.0
OR,LANE,2011-07-01 00:00:00,2,50000.0
OR,LANE,2011-08-27 00:00:00,5,2136.0
OR,LANE,2012-03-10 00:00:00,1,7473.0
OR,LANE,2012-03-15 00:00:00,1,172193.0
OR,LANE,2012-03-27 00:00:00,3,987000.0
OR,LANE,2012-04-09 00:00:00,1,329000.0
OR,LANE,2012-04-20 00:00:00,20,8175.0
OR,LANE,2012-10-02 00:00:00,6,200.0
OR,LANE,2012-10-31 00:00:00,1,6000.0
OR,LANE,2013-01-18 00:00:00,1,72953.0
OR,LANE,2013-03-07 00:00:00,6,11852.0
OR,LANE,2013-10-30 00:00:00,4,2320.0
OR,LANE,2013-11-12 00:00:00,2,10000.0
OR,LANE,2013-11-15 00:00:00,8,31251.0
OR,LINCOLN,2006-06-26 00:00:00,12,5266.0
OR,MALHEUR,2006-11-08 00:00:00,6,2994.0
OR,MALHEUR,2011-03-11 00:00:00,1,65070.0
OR,MALHEUR,2011-09-05 00:00:00,1,25000.0
OR,MARION,2006-06-12 00:00:00,62,21191.0
OR,MARION,2006-06-26 00:00:00,85,42415.0
OR,MARION,2013-10-24 19:43:53,1,697.0
OR,MORROW,2006-06-12 00:00:00,4,1996.0
OR,MORROW,2012-02-29 00:00:00,1,25000.0
OR,MORROW,2012-03-02 00:00:00,1,39441.0
OR,MULTNOMAH,2006-11-09 00:00:00,44,13292.0
OR,POLK,2006-06-26 00:00:00,6,2994.0
OR,POLK,2011-06-29 00:00:00,1,25000.0
OR,POLK,2012-02-15 00:00:00,1,25000.0
OR,POLK,2012-02-27 00:00:00,20,40.17
OR,POLK,2012-05-05 00:00:00,4,2447.32
OR,POLK,2012-12-05 00:00:00,2,276.0
OR,POLK,2013-05-28 00:00:00,1,138.0
OR,POLK,2013-09-10 00:00:00,1,658000.0
OR,SHERMAN,2006-06-26 00:00:00,2,998.0
OR,TILLAMOOK,2006-11-09 00:00:00,5,690.0
OR,UMATILLA,2006-06-26 00:00:00,14,6986.0
OR,UNION,2006-11-09 00:00:00,2,276.0
OR,WALLOWA,2007-02-28 00:00:00,7,10427.1
OR,WALLOWA,2012-04-23 00:00:00,1,25000.0
OR,WALLOWA,2012-05-07 00:00:00,6,2272.0
OR,WASHINGTON,2006-06-26 00:00:00,26,5032.0
OR,WASHINGTON,2008-04-03 00:00:00,1,138.0
OR,WASHINGTON,2012-04-20 00:00:00,8,3992.0
OR,WHEELER,2006-06-15 00:00:00,1,138.0
OR,WHEELER,2006-06-26 00:00:00,10,4990.0
OR,YAMHILL,2011-06-07 00:00:00,1,25000.0
PA,ADAMS,2008-07-31 00:00:00,1,499.0
PA,ADAMS,2013-02-26 00:00:00,5,600.0
PA,ALLEGHENY,2006-11-20 00:00:00,4,552.0
PA,ALLEGHENY,2007-10-16 00:00:00,6,2994.0
PA,ALLEGHENY,2008-08-25 00:00:00,3,1497.0
PA,ALLEGHENY,2009-02-24 00:00:00,8,960.0
PA,ALLEGHENY,2010-10-29 00:00:00,1,120.0
PA,ALLEGHENY,2011-02-08 00:00:00,2,50000.0
PA,ALLEGHENY,2011-06-15 00:00:00,1,25000.0
PA,ALLEGHENY,2011-09-09 00:00:00,1,72953.0
PA,ALLEGHENY,2012-02-07 00:00:00,20,60025.69
PA,ALLEGHENY,2012-03-20 00:00:00,20,34.42
PA,ALLEGHENY,2012-04-13 00:00:00,3,360.0
PA,ALLEGHENY,2012-04-20 00:00:00,1,65070.0
PA,ALLEGHENY,2012-08-20 00:00:00,1,65070.0
PA,ALLEGHENY,2013-02-26 00:00:00,1,499.0
PA,ALLEGHENY,2013-03-06 00:00:00,1,826.0
PA,ALLEGHENY,2014-02-13 00:00:00,1,733000.0
PA,ARMSTRONG,2007-02-01 00:00:00,1,499.0
PA,ARMSTRONG,2008-08-15 00:00:00,1,499.0
PA,BEAVER,2010-12-15 00:00:00,2,240.0
PA,BEAVER,2012-04-25 00:00:00,2,998.0
PA,BEAVER,2013-02-26 00:00:00,1,120.0
PA,BERKS,2008-07-31 00:00:00,1,499.0
PA,BERKS,2008-12-05 00:00:00,8,1104.0
PA,BERKS,2011-04-16 00:00:00,5,600.0
PA,BERKS,2012-07-13 00:00:00,2,998.0
PA,BERKS,2013-03-08 00:00:00,1,2863.0
PA,BLAIR,2008-11-17 00:00:00,8,19362.0
PA,BLAIR,2011-03-15 00:00:00,17,826.0
PA,BLAIR,2011-03-17 00:00:00,4,826.0
PA,BLAIR,2011-06-13 00:00:00,1,25000.0
PA,BLAIR,2011-06-15 00:00:00,4,100000.0
PA,BLAIR,2011-06-22 00:00:00,1,72953.0
PA,BLAIR,2011-08-06 00:00:00,5,2136.0
PA,BLAIR,2011-09-10 00:00:00,12,442.0
PA,BLAIR,2011-11-05 00:00:00,3,1683.21
PA,BLAIR,2012-01-23 00:00:00,5,442.0
PA,BLAIR,2012-02-11 00:00:00,5,7473.0
PA,BLAIR,2012-02-18 00:00:00,5,4908.0
PA,BLAIR,2012-04-06 00:00:00,75,450000.0
PA,BLAIR,2012-05-07 00:00:00,24,2136.0
PA,BLAIR,2012-05-12 00:00:00,1,2136.0
PA,BLAIR,2012-06-04 00:00:00,10,2136.0
PA,BLAIR,2012-06-11 00:00:00,3,442.0
PA,BLAIR,2012-06-18 00:00:00,1,19362.0
PA,BLAIR,2012-06-24 00:00:00,1,2136.0
PA,BLAIR,2012-08-17 00:00:00,3,6392.0
PA,BLAIR,2012-10-22 00:00:00,8,82086.88
PA,BUCKS,2006-03-13 00:00:00,1,499.0
PA,BUCKS,2007-02-01 00:00:00,4,1635.0
PA,BUCKS,2008-09-02 00:00:00,1,138.0
PA,BUCKS,2011-02-02 00:00:00,16,2208.0
PA,BUCKS,2011-09-21 00:00:00,6,2994.0
PA,BUCKS,2011-12-09 00:00:00,9,1098.0
PA,BUCKS,2013-11-12 00:00:00,6,2577.49
PA,CARBON,2011-08-03 00:00:00,2,998.0
PA,CHESTER,2008-08-19 00:00:00,1,499.0
PA,CLARION,2008-09-17 00:00:00,2,998.0
PA,CLEARFIELD,2011-01-15 00:00:00,3,826.0
PA,CLEARFIELD,2013-02-26 00:00:00,2,276.0
PA,COLUMBIA,2008-07-31 00:00:00,1,120.0
PA,COLUMBIA,2008-12-05 00:00:00,1,499.0
PA,COLUMBIA,2010-10-29 00:00:00,1,120.0
PA,CRAWFORD,2009-03-05 00:00:00,1,120.0
PA,CUMBERLAND,2008-07-28 00:00:00,5,2495.0
PA,CUMBERLAND,2011-04-16 00:00:00,2,240.0
PA,CUMBERLAND,2013-02-26 00:00:00,11,1320.0
PA,DAUPHIN,2006-01-31 00:00:00,60,8280.0
PA,DAUPHIN,2006-04-12 00:00:00,6,17178.0
PA,DAUPHIN,2010-12-15 00:00:00,5,600.0
PA,DAUPHIN,2011-04-12 00:00:00,1,25000.0
PA,DAUPHIN,2011-05-17 00:00:00,12,826.0
PA,DAUPHIN,2011-06-20 00:00:00,2,50000.0
PA,DAUPHIN,2012-04-13 00:00:00,7,840.0
PA,DAUPHIN,2012-10-05 00:00:00,1,25000.0
PA,DELAWARE,2011-06-22 00:00:00,1,25000.0
PA,DELAWARE,2014-02-13 00:00:00,1,733000.0
PA,FAYETTE,2014-02-13 00:00:00,1,733000.0
PA,FOREST,2012-04-13 00:00:00,4,480.0
PA,LACKAWANNA,2006-12-14 00:00:00,2,276.0
PA,LACKAWANNA,2009-03-05 00:00:00,7,840.0
PA,LACKAWANNA,2011-06-20 00:00:00,1,25000.0
PA,LACKAWANNA,2012-06-28 00:00:00,1,39441.0
PA,LANCASTER,2008-09-17 00:00:00,5,2495.0
PA,LANCASTER,2010-10-29 00:00:00,4,480.0
PA,LANCASTER,2013-02-26 00:00:00,4,480.0
PA,LEBANON,2009-04-17 00:00:00,2,276.0
PA,LEBANON,2011-04-22 00:00:00,2,240.0
PA,LEBANON,2013-03-18 00:00:00,6,720.0
PA,LEHIGH,2008-08-18 00:00:00,3,775.0
PA,LEHIGH,2012-04-16 00:00:00,3,360.0
PA,LEHIGH,2013-02-26 00:00:00,4,480.0
PA,LUZERNE,2007-02-01 00:00:00,4,552.0
PA,LUZERNE,2007-07-03 00:00:00,1,499.0
PA,LUZERNE,2008-12-23 00:00:00,2,998.0
PA,MCKEAN,2008-12-16 00:00:00,4,552.0
PA,MONROE,2008-03-06 00:00:00,1,244844.0
PA,MONTGOMERY,2006-03-17 00:00:00,2,276.0
PA,MONTGOMERY,2007-04-11 00:00:00,2,998.0
PA,MONTGOMERY,2007-09-11 00:00:00,6,2994.0
PA,MONTGOMERY,2009-01-08 00:00:00,2,998.0
PA,MONTGOMERY,2012-05-11 00:00:00,1,244844.0
PA,MONTGOMERY,2014-02-13 00:00:00,1,733000.0
PA,NORTHUMBERLAND,2013-04-15 00:00:00,2,826.0
PA,PHILADELPHIA,2012-01-12 00:00:00,2,1652.0
PA,PHILADELPHIA,2012-01-14 00:00:00,10,60000.0
PA,PHILADELPHIA,2012-01-21 00:00:00,1,826.0
PA,PHILADELPHIA,2012-01-28 00:00:00,2,826.0
PA,PHILADELPHIA,2012-02-16 00:00:00,2,225.0
PA,PHILADELPHIA,2012-02-18 00:00:00,1,442.0
PA,PHILADELPHIA,2012-03-13 00:00:00,2,2136.0
PA,PHILADELPHIA,2012-03-20 00:00:00,30,68.84
PA,PHILADELPHIA,2012-04-02 00:00:00,5,442.0
PA,PHILADELPHIA,2012-04-14 00:00:00,25,0.0
PA,PHILADELPHIA,2012-04-26 00:00:00,25,40.17
PA,PHILADELPHIA,2012-05-25 00:00:00,3,2447.32
PA,PHILADELPHIA,2012-07-06 00:00:00,50,34.42
PA,PHILADELPHIA,2012-08-07 00:00:00,50,34.42
PA,PHILADELPHIA,2013-05-15 00:00:00,255,30600.0
PA,PHILADELPHIA,2014-02-28 00:00:00,5,2577.49
PA,PIKE,2010-12-30 00:00:00,2,240.0
PA,SCHUYLKILL,2008-08-18 00:00:00,1,499.0
PA,SCHUYLKILL,2008-08-27 00:00:00,2,998.0
PA,SCHUYLKILL,2011-04-22 00:00:00,1,138.0
PA,SULLIVAN,2013-02-26 00:00:00,4,480.0
PA,VENANGO,2012-04-16 00:00:00,1,65070.0
PA,VENANGO,2013-03-18 00:00:00,12,1440.0
PA,WAYNE,2013-02-26 00:00:00,12,5230.0
PA,WESTMORELAND,2006-03-03 00:00:00,2,276.0
PA,WESTMORELAND,2009-05-19 00:00:00,2,998.0
PA,WESTMORELAND,2010-12-15 00:00:00,2,240.0
PA,YORK,2009-02-25 00:00:00,2,276.0
PA,YORK,2011-02-25 00:00:00,3,360.0
PA,YORK,2012-09-05 00:00:00,3,414.0
PA,YORK,2013-02-26 00:00:00,14,1680.0
PR,AGUADA,2013-11-02 00:00:00,1,39441.0
PR,AGUADA,2014-02-28 00:00:00,2,39052.0
PR,AGUADILLA,2012-02-23 00:00:00,1,47069.0
PR,AGUADILLA,2012-03-16 00:00:00,3,75000.0
PR,AGUADILLA,2012-03-29 00:00:00,4,145978.0
PR,AGUADILLA,2012-04-19 00:00:00,1,25000.0
PR,ARECIBO,2011-09-28 00:00:00,2,66253.0
PR,ARECIBO,2011-09-30 00:00:00,2,72989.0
PR,ARECIBO,2011-10-25 00:00:00,1,47989.0
PR,ARECIBO,2011-11-01 00:00:00,1,25000.0
PR,ARECIBO,2011-12-15 00:00:00,4,100000.0
PR,ARECIBO,2012-01-12 00:00:00,1,47989.0
PR,ARECIBO,2012-05-15 00:00:00,1,39441.0
PR,BARCELONETA,2012-01-03 00:00:00,1,25000.0
PR,BARCELONETA,2012-02-02 00:00:00,2,50000.0
PR,BARCELONETA,2012-02-15 00:00:00,2,50000.0
PR,BARCELONETA,2012-02-23 00:00:00,2,95978.0
PR,BARCELONETA,2012-03-16 00:00:00,1,25000.0
PR,BARCELONETA,2013-08-07 00:00:00,2,65980.0
PR,CABO ROJO,2014-02-28 00:00:00,1,39052.0
PR,CAGUAS,2012-05-01 00:00:00,6,195978.0
PR,CAMUY,2011-10-05 00:00:00,2,50000.0
PR,CAMUY,2011-10-18 00:00:00,2,50000.0
PR,CAMUY,2011-10-24 00:00:00,2,95978.0
PR,CANOVANAS,2014-02-08 00:00:00,2,41253.0
PR,CANOVANAS,2014-03-04 00:00:00,2,39052.0
PR,CANOVANAS,2014-04-07 00:00:00,1,41253.0
PR,CAROLINA,2012-04-03 00:00:00,6,172989.0
PR,CAROLINA,2012-05-01 00:00:00,1,47989.0
PR,CAROLINA,2012-05-18 00:00:00,1,47989.0
PR,CAROLINA,2014-04-07 00:00:00,1,39052.0
PR,CEIBA,2012-03-16 00:00:00,1,25000.0
PR,CEIBA,2012-03-27 00:00:00,3,120978.0
PR,CEIBA,2012-04-10 00:00:00,2,95978.0
PR,DORADO,2012-06-05 00:00:00,1,25000.0
PR,DORADO,2012-06-07 00:00:00,1,47455.0
PR,GUANICA,2012-08-16 00:00:00,2,50000.0
PR,GUANICA,2012-11-29 00:00:00,1,25000.0
PR,GUAYAMA,2012-01-12 00:00:00,1,25000.0
PR,GUAYAMA,2012-02-21 00:00:00,2,50000.0
PR,GUAYAMA,2012-03-01 00:00:00,2,95978.0
PR,GUAYAMA,2012-03-06 00:00:00,1,47069.0
PR,GUAYANILLA,2011-10-18 00:00:00,3,120978.0
PR,GUAYANILLA,2011-10-25 00:00:00,1,47989.0
PR,GUAYANILLA,2011-10-31 00:00:00,1,25000.0
PR,GUAYANILLA,2012-05-15 00:00:00,2,50000.0
PR,GUAYNABO,2014-04-14 00:00:00,2,80305.0
PR,GUAYNABO,2014-04-15 00:00:00,1,47989.0
PR,HORMIGUEROS,2014-04-10 00:00:00,1,39052.0
PR,HUMACAO,2012-03-16 00:00:00,2,72989.0
PR,HUMACAO,2012-03-23 00:00:00,1,47989.0
PR,HUMACAO,2012-03-29 00:00:00,1,25000.0
PR,ISABELA,2011-06-17 00:00:00,1,47989.0
PR,ISABELA,2011-09-28 00:00:00,1,25000.0
PR,ISABELA,2011-11-08 00:00:00,1,41253.0
PR,ISABELA,2012-08-16 00:00:00,1,25000.0
PR,ISABELA,2012-11-15 00:00:00,1,25000.0
PR,JUANA DIAZ,2011-11-03 00:00:00,2,50000.0
PR,JUNCOS,2011-09-28 00:00:00,1,47989.0
PR,JUNCOS,2011-10-05 00:00:00,1,39441.0
PR,JUNCOS,2011-10-13 00:00:00,2,95978.0
PR,JUNCOS,2012-03-13 00:00:00,3,75000.0
PR,LAJAS,2012-02-09 00:00:00,2,50000.0
PR,LAJAS,2012-03-13 00:00:00,1,47455.0
PR,LAJAS,2012-04-26 00:00:00,1,39441.0
PR,LAJAS,2013-05-08 00:00:00,1,25000.0
PR,LAJAS,2013-05-23 00:00:00,1,41253.0
PR,LAJAS,2014-03-17 00:00:00,1,39052.0
PR,LARES,2012-03-13 00:00:00,3,97989.0
PR,LARES,2012-03-27 00:00:00,2,72989.0
PR,LARES,2012-04-19 00:00:00,2,50000.0
PR,LAS PIEDRAS,2014-04-15 00:00:00,1,47989.0
PR,MANATI,2012-02-02 00:00:00,2,50000.0
PR,MANATI,2012-02-09 00:00:00,1,25000.0
PR,MANATI,2012-02-23 00:00:00,1,25000.0
PR,MANATI,2012-03-21 00:00:00,1,25000.0
PR,MARICAO,2013-12-04 00:00:00,1,47989.0
PR,MAYAGUEZ,2013-02-21 00:00:00,1,25000.0
PR,MAYAGUEZ,2013-03-05 00:00:00,1,25000.0
PR,MOCA,2011-09-22 00:00:00,1,39441.0
PR,MOCA,2011-09-28 00:00:00,2,95978.0
PR,PATILLAS,2014-02-08 00:00:00,1,47989.0
PR,PONCE,2011-10-13 00:00:00,10,479890.0
PR,PONCE,2013-01-22 00:00:00,2,50000.0
PR,PONCE,2013-01-30 00:00:00,1,25000.0
PR,QUEBRADILLAS,2011-12-15 00:00:00,2,66253.0
PR,QUEBRADILLAS,2012-01-20 00:00:00,1,25000.0
PR,QUEBRADILLAS,2012-02-15 00:00:00,2,50000.0
PR,QUEBRADILLAS,2012-02-28 00:00:00,2,95978.0
PR,SALINAS,2011-09-30 00:00:00,5,193124.0
PR,SALINAS,2011-10-18 00:00:00,4,191956.0
PR,SALINAS,2011-11-01 00:00:00,2,78882.0
PR,SAN GERMAN,2012-05-24 00:00:00,4,100000.0
PR,SAN JUAN,2011-08-09 00:00:00,7,42000.0
PR,SAN JUAN,2012-03-27 00:00:00,1,25000.0
PR,SAN JUAN,2012-04-10 00:00:00,1,25000.0
PR,SAN JUAN,2012-04-19 00:00:00,2,64441.0
PR,SAN JUAN,2012-05-03 00:00:00,3,143967.0
PR,SAN JUAN,2012-06-05 00:00:00,1,25000.0
PR,SAN JUAN,2012-06-21 00:00:00,4,188276.0
PR,SAN JUAN,2012-06-27 00:00:00,4,191956.0
PR,SAN JUAN,2012-08-14 00:00:00,1,25000.0
PR,SAN JUAN,2013-11-01 00:00:00,1,47989.0
PR,SAN JUAN,2013-11-02 00:00:00,3,135419.0
PR,SAN JUAN,2014-02-08 00:00:00,1,41253.0
PR,SAN JUAN,2014-03-13 00:00:00,10,39052.0
PR,SAN SEBASTIAN,2014-02-08 00:00:00,3,123759.0
PR,SAN SEBASTIAN,2014-03-19 00:00:00,2,89242.0
PR,SAN SEBASTIAN,2014-03-25 00:00:00,2,39052.0
PR,SANTA ISABEL,2012-06-28 00:00:00,2,95978.0
PR,SANTA ISABEL,2012-08-07 00:00:00,2,95978.0
PR,SANTA ISABEL,2012-10-25 00:00:00,1,25000.0
PR,SANTA ISABEL,2012-12-04 00:00:00,1,41253.0
PR,SANTA ISABEL,2012-12-13 00:00:00,1,25000.0
PR,TOA ALTA,2013-11-18 00:00:00,2,87430.0
PR,TOA ALTA,2014-02-28 09:30:58,1,41253.0
PR,TOA ALTA,2014-03-06 00:00:00,2,39052.0
PR,TOA ALTA,2014-03-20 00:00:00,1,39052.0
PR,TOA BAJA,2008-05-12 00:00:00,4,763268.0
PR,TRUJILLO ALTO,2013-01-29 00:00:00,1,41253.0
PR,TRUJILLO ALTO,2013-05-07 00:00:00,6,287934.0
PR,UTUADO,2012-04-19 00:00:00,3,75000.0
PR,UTUADO,2012-06-14 00:00:00,2,50000.0
PR,UTUADO,2012-06-27 00:00:00,3,143047.0
PR,VEGA BAJA,2011-09-30 00:00:00,10,456901.0
PR,VEGA BAJA,2011-10-28 00:00:00,1,47989.0
PR,VEGA BAJA,2012-06-13 00:00:00,1,47069.0
PR,VEGA BAJA,2012-06-22 00:00:00,1,25000.0
PR,VIEQUES,2011-10-28 00:00:00,2,95978.0
PR,VIEQUES,2011-11-08 00:00:00,1,41253.0
PR,VIEQUES,2012-04-04 00:00:00,3,97989.0
PR,YABUCOA,2013-11-14 00:00:00,1,39441.0
PR,YABUCOA,2014-03-04 00:00:00,9,39052.0
RI,BRISTOL,2011-03-14 00:00:00,1,25000.0
RI,BRISTOL,2011-04-22 00:00:00,1,47455.0
RI,BRISTOL,2011-05-18 00:00:00,4,826.0
RI,BRISTOL,2013-02-05 00:00:00,13,3509.0
RI,KENT,2006-07-20 00:00:00,2,0.0
RI,KENT,2006-07-25 00:00:00,28,8557.0
RI,KENT,2006-10-04 00:00:00,8,3735.0
RI,KENT,2006-10-07 00:00:00,4,0.0
RI,KENT,2006-10-13 00:00:00,1,2608.0
